Porcentaje Query,Total Query,Total Training,k,Error,Porcentaje
35,140,260,5,2,98.57142857142857
35,140,260,5,4,97.14285714285714
35,140,260,5,5,96.42857142857143
35,140,260,5,3,97.85714285714286
35,140,260,5,1,99.28571428571429
35,140,260,5,2,98.57142857142857
35,140,260,5,2,98.57142857142857
35,140,260,5,2,98.57142857142857
35,140,260,5,2,98.57142857142857
35,140,260,5,1,99.28571428571429
35,140,260,5,4,97.14285714285714
35,140,260,5,3,97.85714285714286
35,140,260,5,3,97.85714285714286
35,140,260,5,2,98.57142857142857
35,140,260,5,1,99.28571428571429
35,140,260,5,0,100.0
35,140,260,5,2,98.57142857142857
35,140,260,5,1,99.28571428571429
35,140,260,5,3,97.85714285714286
35,140,260,5,2,98.57142857142857
35,140,260,5,3,97.85714285714286
35,140,260,5,2,98.57142857142857
35,140,260,5,3,97.85714285714286
35,140,260,5,3,97.85714285714286
35,140,260,5,3,97.85714285714286
35,140,260,5,3,97.85714285714286
35,140,260,5,3,97.85714285714286
35,140,260,5,1,99.28571428571429
35,140,260,5,3,97.85714285714286
35,140,260,5,0,100.0
35,140,260,5,0,100.0
35,140,260,5,3,97.85714285714286
35,140,260,5,3,97.85714285714286
35,140,260,5,5,96.42857142857143
35,140,260,5,0,100.0
35,140,260,5,1,99.28571428571429
35,140,260,5,0,100.0
35,140,260,5,1,99.28571428571429
35,140,260,5,2,98.57142857142857
35,140,260,5,3,97.85714285714286
35,140,260,5,0,100.0
35,140,260,5,2,98.57142857142857
35,140,260,5,1,99.28571428571429
35,140,260,5,0,100.0
35,140,260,5,2,98.57142857142857
35,140,260,5,2,98.57142857142857
35,140,260,5,4,97.14285714285714
35,140,260,5,1,99.28571428571429
35,140,260,5,4,97.14285714285714
35,140,260,5,5,96.42857142857143
35,140,260,5,1,99.28571428571429
35,140,260,5,4,97.14285714285714
35,140,260,5,2,98.57142857142857
35,140,260,5,3,97.85714285714286
35,140,260,5,1,99.28571428571429
35,140,260,5,6,95.71428571428572
35,140,260,5,3,97.85714285714286
35,140,260,5,3,97.85714285714286
35,140,260,5,2,98.57142857142857
35,140,260,5,3,97.85714285714286
35,140,260,5,0,100.0
35,140,260,5,0,100.0
35,140,260,5,3,97.85714285714286
35,140,260,5,3,97.85714285714286
35,140,260,5,1,99.28571428571429
35,140,260,5,4,97.14285714285714
35,140,260,5,2,98.57142857142857
35,140,260,5,3,97.85714285714286
35,140,260,5,2,98.57142857142857
35,140,260,5,1,99.28571428571429
35,140,260,5,2,98.57142857142857
35,140,260,5,4,97.14285714285714
35,140,260,5,3,97.85714285714286
35,140,260,5,2,98.57142857142857
35,140,260,5,2,98.57142857142857
35,140,260,5,0,100.0
35,140,260,5,4,97.14285714285714
35,140,260,5,4,97.14285714285714
35,140,260,5,3,97.85714285714286
35,140,260,5,2,98.57142857142857
35,140,260,5,3,97.85714285714286
35,140,260,5,3,97.85714285714286
35,140,260,5,0,100.0
35,140,260,5,4,97.14285714285714
35,140,260,5,3,97.85714285714286
35,140,260,5,2,98.57142857142857
35,140,260,5,1,99.28571428571429
35,140,260,5,3,97.85714285714286
35,140,260,5,1,99.28571428571429
35,140,260,5,1,99.28571428571429
35,140,260,5,2,98.57142857142857
35,140,260,5,0,100.0
35,140,260,5,0,100.0
35,140,260,5,2,98.57142857142857
35,140,260,5,4,97.14285714285714
35,140,260,5,2,98.57142857142857
35,140,260,5,3,97.85714285714286
35,140,260,5,0,100.0
35,140,260,5,2,98.57142857142857
35,140,260,5,3,97.85714285714286
35,140,260,5,0,100.0
35,140,260,5,3,97.85714285714286
35,140,260,5,2,98.57142857142857
35,140,260,5,1,99.28571428571429
35,140,260,5,3,97.85714285714286
35,140,260,5,5,96.42857142857143
35,140,260,5,1,99.28571428571429
35,140,260,5,2,98.57142857142857
35,140,260,5,2,98.57142857142857
35,140,260,5,4,97.14285714285714
35,140,260,5,1,99.28571428571429
35,140,260,5,4,97.14285714285714
35,140,260,5,2,98.57142857142857
35,140,260,5,3,97.85714285714286
35,140,260,5,3,97.85714285714286
35,140,260,5,2,98.57142857142857
35,140,260,5,1,99.28571428571429
35,140,260,5,4,97.14285714285714
35,140,260,5,2,98.57142857142857
35,140,260,5,2,98.57142857142857
35,140,260,5,5,96.42857142857143
35,140,260,5,2,98.57142857142857
35,140,260,5,1,99.28571428571429
35,140,260,5,4,97.14285714285714
35,140,260,5,1,99.28571428571429
35,140,260,5,2,98.57142857142857
35,140,260,5,2,98.57142857142857
35,140,260,5,2,98.57142857142857
35,140,260,5,4,97.14285714285714
35,140,260,5,8,94.28571428571429
35,140,260,5,0,100.0
35,140,260,5,2,98.57142857142857
35,140,260,5,4,97.14285714285714
35,140,260,5,1,99.28571428571429
35,140,260,5,4,97.14285714285714
35,140,260,5,1,99.28571428571429
35,140,260,5,3,97.85714285714286
35,140,260,5,5,96.42857142857143
35,140,260,5,4,97.14285714285714
35,140,260,5,1,99.28571428571429
35,140,260,5,2,98.57142857142857
35,140,260,5,4,97.14285714285714
35,140,260,5,5,96.42857142857143
35,140,260,5,2,98.57142857142857
35,140,260,5,4,97.14285714285714
35,140,260,5,3,97.85714285714286
35,140,260,5,2,98.57142857142857
35,140,260,5,4,97.14285714285714
35,140,260,5,0,100.0
35,140,260,5,4,97.14285714285714
35,140,260,5,0,100.0
35,140,260,5,1,99.28571428571429
35,140,260,5,4,97.14285714285714
35,140,260,5,6,95.71428571428572
35,140,260,5,5,96.42857142857143
35,140,260,5,2,98.57142857142857
35,140,260,5,2,98.57142857142857
35,140,260,5,2,98.57142857142857
35,140,260,5,3,97.85714285714286
35,140,260,5,0,100.0
35,140,260,5,3,97.85714285714286
35,140,260,5,0,100.0
35,140,260,5,5,96.42857142857143
35,140,260,5,0,100.0
35,140,260,5,0,100.0
35,140,260,5,2,98.57142857142857
35,140,260,5,1,99.28571428571429
35,140,260,5,5,96.42857142857143
35,140,260,5,1,99.28571428571429
35,140,260,5,3,97.85714285714286
35,140,260,5,1,99.28571428571429
35,140,260,5,1,99.28571428571429
35,140,260,5,3,97.85714285714286
35,140,260,5,3,97.85714285714286
35,140,260,5,3,97.85714285714286
35,140,260,5,0,100.0
35,140,260,5,3,97.85714285714286
35,140,260,5,2,98.57142857142857
35,140,260,5,1,99.28571428571429
35,140,260,5,1,99.28571428571429
35,140,260,5,3,97.85714285714286
35,140,260,5,0,100.0
35,140,260,5,4,97.14285714285714
35,140,260,5,4,97.14285714285714
35,140,260,5,4,97.14285714285714
35,140,260,5,1,99.28571428571429
35,140,260,5,5,96.42857142857143
35,140,260,5,1,99.28571428571429
35,140,260,5,1,99.28571428571429
35,140,260,5,5,96.42857142857143
35,140,260,5,0,100.0
35,140,260,5,1,99.28571428571429
35,140,260,5,1,99.28571428571429
35,140,260,5,4,97.14285714285714
35,140,260,5,4,97.14285714285714
35,140,260,5,2,98.57142857142857
35,140,260,5,2,98.57142857142857
35,140,260,5,1,99.28571428571429
35,140,260,5,5,96.42857142857143
35,140,260,5,1,99.28571428571429
35,140,260,5,1,99.28571428571429
35,140,260,5,2,98.57142857142857
35,140,260,5,0,100.0
35,140,260,5,2,98.57142857142857
35,140,260,5,4,97.14285714285714
35,140,260,5,3,97.85714285714286
35,140,260,5,3,97.85714285714286
35,140,260,5,4,97.14285714285714
35,140,260,5,1,99.28571428571429
35,140,260,5,2,98.57142857142857
