Porcentaje Query,Total Query,Total Training,k,Error,Porcentaje
35,140,260,5,23,83.57142857142857
35,140,260,5,11,92.14285714285714
35,140,260,5,23,83.57142857142857
35,140,260,5,11,92.14285714285714
35,140,260,5,17,87.85714285714286
35,140,260,5,13,90.71428571428572
35,140,260,5,16,88.57142857142857
35,140,260,5,17,87.85714285714286
35,140,260,5,13,90.71428571428572
35,140,260,5,15,89.28571428571429
35,140,260,5,18,87.14285714285714
35,140,260,5,12,91.42857142857143
35,140,260,5,15,89.28571428571429
35,140,260,5,21,85.0
35,140,260,5,17,87.85714285714286
35,140,260,5,19,86.42857142857143
35,140,260,5,21,85.0
35,140,260,5,13,90.71428571428572
35,140,260,5,15,89.28571428571429
35,140,260,5,17,87.85714285714286
35,140,260,5,23,83.57142857142857
35,140,260,5,15,89.28571428571429
35,140,260,5,15,89.28571428571429
35,140,260,5,13,90.71428571428572
35,140,260,5,24,82.85714285714286
35,140,260,5,16,88.57142857142857
35,140,260,5,22,84.28571428571429
35,140,260,5,19,86.42857142857143
35,140,260,5,20,85.71428571428572
35,140,260,5,16,88.57142857142857
35,140,260,5,21,85.0
35,140,260,5,13,90.71428571428572
35,140,260,5,14,90.0
35,140,260,5,20,85.71428571428572
35,140,260,5,22,84.28571428571429
35,140,260,5,19,86.42857142857143
35,140,260,5,11,92.14285714285714
35,140,260,5,16,88.57142857142857
35,140,260,5,18,87.14285714285714
35,140,260,5,14,90.0
35,140,260,5,18,87.14285714285714
35,140,260,5,24,82.85714285714286
35,140,260,5,13,90.71428571428572
35,140,260,5,12,91.42857142857143
35,140,260,5,13,90.71428571428572
35,140,260,5,18,87.14285714285714
35,140,260,5,8,94.28571428571429
35,140,260,5,14,90.0
35,140,260,5,15,89.28571428571429
35,140,260,5,13,90.71428571428572
35,140,260,5,21,85.0
35,140,260,5,12,91.42857142857143
35,140,260,5,16,88.57142857142857
35,140,260,5,19,86.42857142857143
35,140,260,5,16,88.57142857142857
35,140,260,5,15,89.28571428571429
35,140,260,5,15,89.28571428571429
35,140,260,5,11,92.14285714285714
35,140,260,5,17,87.85714285714286
35,140,260,5,23,83.57142857142857
35,140,260,5,15,89.28571428571429
35,140,260,5,9,93.57142857142857
35,140,260,5,19,86.42857142857143
35,140,260,5,21,85.0
35,140,260,5,16,88.57142857142857
35,140,260,5,14,90.0
35,140,260,5,11,92.14285714285714
35,140,260,5,13,90.71428571428572
35,140,260,5,14,90.0
35,140,260,5,13,90.71428571428572
35,140,260,5,19,86.42857142857143
35,140,260,5,18,87.14285714285714
35,140,260,5,23,83.57142857142857
35,140,260,5,14,90.0
35,140,260,5,19,86.42857142857143
35,140,260,5,15,89.28571428571429
35,140,260,5,17,87.85714285714286
35,140,260,5,16,88.57142857142857
35,140,260,5,17,87.85714285714286
35,140,260,5,17,87.85714285714286
35,140,260,5,9,93.57142857142857
35,140,260,5,13,90.71428571428572
35,140,260,5,13,90.71428571428572
35,140,260,5,19,86.42857142857143
35,140,260,5,19,86.42857142857143
35,140,260,5,14,90.0
35,140,260,5,11,92.14285714285714
35,140,260,5,16,88.57142857142857
35,140,260,5,11,92.14285714285714
35,140,260,5,16,88.57142857142857
35,140,260,5,13,90.71428571428572
35,140,260,5,16,88.57142857142857
35,140,260,5,21,85.0
35,140,260,5,10,92.85714285714286
35,140,260,5,14,90.0
35,140,260,5,22,84.28571428571429
35,140,260,5,16,88.57142857142857
35,140,260,5,19,86.42857142857143
35,140,260,5,12,91.42857142857143
35,140,260,5,17,87.85714285714286
35,140,260,5,12,91.42857142857143
35,140,260,5,17,87.85714285714286
35,140,260,5,11,92.14285714285714
35,140,260,5,17,87.85714285714286
35,140,260,5,20,85.71428571428572
35,140,260,5,14,90.0
35,140,260,5,13,90.71428571428572
35,140,260,5,15,89.28571428571429
35,140,260,5,11,92.14285714285714
35,140,260,5,14,90.0
35,140,260,5,13,90.71428571428572
35,140,260,5,12,91.42857142857143
35,140,260,5,15,89.28571428571429
35,140,260,5,15,89.28571428571429
35,140,260,5,16,88.57142857142857
35,140,260,5,17,87.85714285714286
35,140,260,5,21,85.0
35,140,260,5,11,92.14285714285714
35,140,260,5,20,85.71428571428572
35,140,260,5,16,88.57142857142857
35,140,260,5,18,87.14285714285714
35,140,260,5,16,88.57142857142857
35,140,260,5,19,86.42857142857143
35,140,260,5,17,87.85714285714286
35,140,260,5,15,89.28571428571429
35,140,260,5,14,90.0
35,140,260,5,20,85.71428571428572
35,140,260,5,12,91.42857142857143
35,140,260,5,13,90.71428571428572
35,140,260,5,17,87.85714285714286
35,140,260,5,13,90.71428571428572
35,140,260,5,20,85.71428571428572
35,140,260,5,17,87.85714285714286
35,140,260,5,15,89.28571428571429
35,140,260,5,12,91.42857142857143
35,140,260,5,16,88.57142857142857
35,140,260,5,10,92.85714285714286
35,140,260,5,12,91.42857142857143
35,140,260,5,20,85.71428571428572
35,140,260,5,15,89.28571428571429
35,140,260,5,15,89.28571428571429
35,140,260,5,15,89.28571428571429
35,140,260,5,15,89.28571428571429
35,140,260,5,15,89.28571428571429
35,140,260,5,12,91.42857142857143
35,140,260,5,13,90.71428571428572
35,140,260,5,17,87.85714285714286
35,140,260,5,16,88.57142857142857
35,140,260,5,21,85.0
35,140,260,5,13,90.71428571428572
35,140,260,5,16,88.57142857142857
35,140,260,5,18,87.14285714285714
35,140,260,5,20,85.71428571428572
35,140,260,5,22,84.28571428571429
35,140,260,5,18,87.14285714285714
35,140,260,5,15,89.28571428571429
35,140,260,5,9,93.57142857142857
35,140,260,5,14,90.0
35,140,260,5,19,86.42857142857143
35,140,260,5,13,90.71428571428572
35,140,260,5,13,90.71428571428572
35,140,260,5,16,88.57142857142857
35,140,260,5,21,85.0
35,140,260,5,19,86.42857142857143
35,140,260,5,10,92.85714285714286
35,140,260,5,11,92.14285714285714
35,140,260,5,13,90.71428571428572
35,140,260,5,14,90.0
35,140,260,5,19,86.42857142857143
35,140,260,5,21,85.0
35,140,260,5,17,87.85714285714286
35,140,260,5,13,90.71428571428572
35,140,260,5,9,93.57142857142857
35,140,260,5,19,86.42857142857143
35,140,260,5,14,90.0
35,140,260,5,18,87.14285714285714
35,140,260,5,15,89.28571428571429
35,140,260,5,16,88.57142857142857
35,140,260,5,18,87.14285714285714
35,140,260,5,18,87.14285714285714
35,140,260,5,14,90.0
35,140,260,5,18,87.14285714285714
35,140,260,5,13,90.71428571428572
35,140,260,5,12,91.42857142857143
35,140,260,5,14,90.0
35,140,260,5,15,89.28571428571429
35,140,260,5,20,85.71428571428572
35,140,260,5,13,90.71428571428572
35,140,260,5,14,90.0
35,140,260,5,17,87.85714285714286
35,140,260,5,9,93.57142857142857
35,140,260,5,17,87.85714285714286
35,140,260,5,21,85.0
35,140,260,5,13,90.71428571428572
35,140,260,5,10,92.85714285714286
35,140,260,5,19,86.42857142857143
35,140,260,5,16,88.57142857142857
35,140,260,5,10,92.85714285714286
35,140,260,5,16,88.57142857142857
35,140,260,5,11,92.14285714285714
