Porcentaje Query,Total Query,Total Training,k,Error,Porcentaje
55,220,180,3,3,98.63636363636363
55,220,180,3,3,98.63636363636363
55,220,180,3,3,98.63636363636363
55,220,180,3,3,98.63636363636363
55,220,180,3,8,96.36363636363636
55,220,180,3,4,98.18181818181817
55,220,180,3,5,97.72727272727272
55,220,180,3,5,97.72727272727272
55,220,180,3,1,99.54545454545455
55,220,180,3,5,97.72727272727272
55,220,180,3,4,98.18181818181817
55,220,180,3,1,99.54545454545455
55,220,180,3,2,99.0909090909091
55,220,180,3,8,96.36363636363636
55,220,180,3,6,97.27272727272727
55,220,180,3,6,97.27272727272727
55,220,180,3,5,97.72727272727272
55,220,180,3,2,99.0909090909091
55,220,180,3,6,97.27272727272727
55,220,180,3,5,97.72727272727272
55,220,180,3,2,99.0909090909091
55,220,180,3,2,99.0909090909091
55,220,180,3,7,96.81818181818181
55,220,180,3,2,99.0909090909091
55,220,180,3,1,99.54545454545455
55,220,180,3,2,99.0909090909091
55,220,180,3,2,99.0909090909091
55,220,180,3,4,98.18181818181817
55,220,180,3,2,99.0909090909091
55,220,180,3,1,99.54545454545455
55,220,180,3,2,99.0909090909091
55,220,180,3,1,99.54545454545455
55,220,180,3,4,98.18181818181817
55,220,180,3,5,97.72727272727272
55,220,180,3,4,98.18181818181817
55,220,180,3,2,99.0909090909091
55,220,180,3,10,95.45454545454545
55,220,180,3,4,98.18181818181817
55,220,180,3,6,97.27272727272727
55,220,180,3,7,96.81818181818181
55,220,180,3,3,98.63636363636363
55,220,180,3,3,98.63636363636363
55,220,180,3,5,97.72727272727272
55,220,180,3,4,98.18181818181817
55,220,180,3,6,97.27272727272727
55,220,180,3,11,95.0
55,220,180,3,6,97.27272727272727
55,220,180,3,2,99.0909090909091
55,220,180,3,4,98.18181818181817
55,220,180,3,0,100.0
55,220,180,3,2,99.0909090909091
55,220,180,3,2,99.0909090909091
55,220,180,3,7,96.81818181818181
55,220,180,3,5,97.72727272727272
55,220,180,3,2,99.0909090909091
55,220,180,3,3,98.63636363636363
55,220,180,3,8,96.36363636363636
55,220,180,3,8,96.36363636363636
55,220,180,3,5,97.72727272727272
55,220,180,3,3,98.63636363636363
55,220,180,3,7,96.81818181818181
55,220,180,3,5,97.72727272727272
55,220,180,3,2,99.0909090909091
55,220,180,3,1,99.54545454545455
55,220,180,3,7,96.81818181818181
55,220,180,3,9,95.9090909090909
55,220,180,3,10,95.45454545454545
55,220,180,3,2,99.0909090909091
55,220,180,3,5,97.72727272727272
55,220,180,3,4,98.18181818181817
55,220,180,3,1,99.54545454545455
55,220,180,3,10,95.45454545454545
55,220,180,3,2,99.0909090909091
55,220,180,3,5,97.72727272727272
55,220,180,3,2,99.0909090909091
55,220,180,3,11,95.0
55,220,180,3,2,99.0909090909091
55,220,180,3,5,97.72727272727272
55,220,180,3,1,99.54545454545455
55,220,180,3,6,97.27272727272727
55,220,180,3,3,98.63636363636363
55,220,180,3,1,99.54545454545455
55,220,180,3,6,97.27272727272727
55,220,180,3,6,97.27272727272727
55,220,180,3,4,98.18181818181817
55,220,180,3,3,98.63636363636363
55,220,180,3,4,98.18181818181817
55,220,180,3,2,99.0909090909091
55,220,180,3,4,98.18181818181817
55,220,180,3,2,99.0909090909091
55,220,180,3,4,98.18181818181817
55,220,180,3,2,99.0909090909091
55,220,180,3,5,97.72727272727272
55,220,180,3,2,99.0909090909091
55,220,180,3,6,97.27272727272727
55,220,180,3,5,97.72727272727272
55,220,180,3,3,98.63636363636363
55,220,180,3,7,96.81818181818181
55,220,180,3,11,95.0
55,220,180,3,2,99.0909090909091
55,220,180,3,2,99.0909090909091
55,220,180,3,4,98.18181818181817
55,220,180,3,3,98.63636363636363
55,220,180,3,3,98.63636363636363
55,220,180,3,5,97.72727272727272
55,220,180,3,11,95.0
55,220,180,3,1,99.54545454545455
55,220,180,3,3,98.63636363636363
55,220,180,3,1,99.54545454545455
55,220,180,3,3,98.63636363636363
55,220,180,3,2,99.0909090909091
55,220,180,3,2,99.0909090909091
55,220,180,3,5,97.72727272727272
55,220,180,3,11,95.0
55,220,180,3,7,96.81818181818181
55,220,180,3,5,97.72727272727272
55,220,180,3,5,97.72727272727272
55,220,180,3,5,97.72727272727272
55,220,180,3,3,98.63636363636363
55,220,180,3,5,97.72727272727272
55,220,180,3,2,99.0909090909091
55,220,180,3,1,99.54545454545455
55,220,180,3,4,98.18181818181817
55,220,180,3,6,97.27272727272727
55,220,180,3,2,99.0909090909091
55,220,180,3,3,98.63636363636363
55,220,180,3,5,97.72727272727272
55,220,180,3,6,97.27272727272727
55,220,180,3,3,98.63636363636363
55,220,180,3,4,98.18181818181817
55,220,180,3,4,98.18181818181817
55,220,180,3,3,98.63636363636363
55,220,180,3,2,99.0909090909091
55,220,180,3,4,98.18181818181817
55,220,180,3,5,97.72727272727272
55,220,180,3,3,98.63636363636363
55,220,180,3,6,97.27272727272727
55,220,180,3,3,98.63636363636363
55,220,180,3,7,96.81818181818181
55,220,180,3,5,97.72727272727272
55,220,180,3,6,97.27272727272727
55,220,180,3,4,98.18181818181817
55,220,180,3,1,99.54545454545455
55,220,180,3,4,98.18181818181817
55,220,180,3,7,96.81818181818181
55,220,180,3,5,97.72727272727272
55,220,180,3,7,96.81818181818181
55,220,180,3,2,99.0909090909091
55,220,180,3,2,99.0909090909091
55,220,180,3,3,98.63636363636363
55,220,180,3,5,97.72727272727272
55,220,180,3,0,100.0
55,220,180,3,3,98.63636363636363
55,220,180,3,3,98.63636363636363
55,220,180,3,4,98.18181818181817
55,220,180,3,5,97.72727272727272
55,220,180,3,3,98.63636363636363
55,220,180,3,9,95.9090909090909
55,220,180,3,5,97.72727272727272
55,220,180,3,3,98.63636363636363
55,220,180,3,3,98.63636363636363
55,220,180,3,4,98.18181818181817
55,220,180,3,5,97.72727272727272
55,220,180,3,3,98.63636363636363
55,220,180,3,5,97.72727272727272
55,220,180,3,1,99.54545454545455
55,220,180,3,2,99.0909090909091
55,220,180,3,7,96.81818181818181
55,220,180,3,3,98.63636363636363
55,220,180,3,9,95.9090909090909
55,220,180,3,3,98.63636363636363
55,220,180,3,3,98.63636363636363
55,220,180,3,1,99.54545454545455
55,220,180,3,6,97.27272727272727
55,220,180,3,11,95.0
55,220,180,3,3,98.63636363636363
55,220,180,3,5,97.72727272727272
55,220,180,3,6,97.27272727272727
55,220,180,3,4,98.18181818181817
55,220,180,3,7,96.81818181818181
55,220,180,3,3,98.63636363636363
55,220,180,3,4,98.18181818181817
55,220,180,3,2,99.0909090909091
55,220,180,3,5,97.72727272727272
55,220,180,3,4,98.18181818181817
55,220,180,3,4,98.18181818181817
55,220,180,3,3,98.63636363636363
55,220,180,3,4,98.18181818181817
55,220,180,3,4,98.18181818181817
55,220,180,3,10,95.45454545454545
55,220,180,3,8,96.36363636363636
55,220,180,3,3,98.63636363636363
55,220,180,3,3,98.63636363636363
55,220,180,3,2,99.0909090909091
55,220,180,3,2,99.0909090909091
55,220,180,3,4,98.18181818181817
55,220,180,3,9,95.9090909090909
55,220,180,3,5,97.72727272727272
55,220,180,3,2,99.0909090909091
55,220,180,3,5,97.72727272727272
55,220,180,3,4,98.18181818181817
55,220,180,3,3,98.63636363636363
55,220,180,3,4,98.18181818181817
55,220,180,3,2,99.0909090909091
55,220,180,3,10,95.45454545454545
55,220,180,3,6,97.27272727272727
55,220,180,3,4,98.18181818181817
55,220,180,3,5,97.72727272727272
55,220,180,3,1,99.54545454545455
55,220,180,3,5,97.72727272727272
55,220,180,3,2,99.0909090909091
55,220,180,3,7,96.81818181818181
55,220,180,3,5,97.72727272727272
55,220,180,3,3,98.63636363636363
55,220,180,3,2,99.0909090909091
55,220,180,3,8,96.36363636363636
55,220,180,3,3,98.63636363636363
55,220,180,3,8,96.36363636363636
55,220,180,3,6,97.27272727272727
55,220,180,3,3,98.63636363636363
55,220,180,3,4,98.18181818181817
55,220,180,3,4,98.18181818181817
55,220,180,3,1,99.54545454545455
55,220,180,3,6,97.27272727272727
